"sep=;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
derl-mccrudden;Derl McCrudden;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/461356018/DSC_0041_2_2_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/derl|https://linkedin.com/pub/derl-mccrudden/8/87/b7b;1;;;0;;;
justin-mccurry;Justin McCurry;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/723512048882094084/vG8tA78q_400x400.jpg;world|journalism|journalist;japan;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/justinmccurry|https://facebook.com/1153182248899|https://linkedin.com/in/justin-mccurry-58126623;1;;;0;;;
charlotte-mcdonald-gibson;Charlotte McDonald-Gibson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/692717203351732229/L-nFvheu_400x400.jpg;world|journalism|journalist;belgium|united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/cmcdonaldgibson;1;;;0;;;
david-mcdougall;David McDougall;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/667497059335979008/rHF539ag_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/david_emcd;1;;;0;;;
stephen-mcgrath;Stephen McGrath;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/729687087126065153/Si6z8tsB_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/McGrathWriter;1;;;0;;;
sheena-mckenzie;Sheena McKenzie;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/535175697577553923/R161eV3L_400x400.jpeg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/sheena_mckenzie;1;;;0;;;
bethan-mckernan;Bethan Mckernan;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/753975098466562049/eV09z_wf_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/mck_beth|https://facebook.com/bethan.mckernan|https://linkedin.com/pub/bethan-mckernan/37/99/72;1;;;0;;;
euan-mckirdy;Euan McKirdy;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/428444434322059265/IqsqdgLI_400x400.jpeg;world|journalism|journalist;china;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/emckirdy|https://linkedin.com/in/euan-mckirdy-2384a386;1;;;0;;;
erin-mclaughlin;Erin McLaughlin;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/570530769938059264/oWNxtHzZ_400x400.jpeg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/ErinCNN|https://linkedin.com/pub/erin-mclaughlin/45/a51/43;1;;;0;;;
bradley-mclennan;Bradley McLennan;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1593899506/image_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/bundymoth;1;;;0;;;
felim-mcmahon;Felim McMahon;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/471934308353994752/Ozw6YvaI_400x400.jpeg;world|journalism|journalist;ireland;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus|fa-youtube;http://twitter.com/felimmcmahon|https://facebook.com/felimspage|https://linkedin.com/pub/felim-mcmahon/14/52/395|https://flickr.com/people/82749@N5|https://plus.google.com/u//1144929436814435|https://youtube.com/user/FelimMcMahon;1;;;0;;;
anita-mcnaught;Anita McNaught;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1602118228/smaller_camel_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/anitamcnaught;1;;;0;;;
taisa-medina;Taisa Medina;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1208454604/tm2011_400x400.jpg;world|journalism|journalist;metro-miami;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/taisamedina|https://facebook.com/taisa.medina.7|https://ve.linkedin.com/in/mariangela-lando-31b8a13/en;1;;;0;;;
florian-meesmann;Florian Meesmann;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2659055305/bd591d86ac479d1b27a66e6c1b327b53_400x400.jpeg;world|journalism|journalist;india;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/florian197;1;;;0;;;
ira-mellman;Ira Mellman;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/534738808001277952/fE1iTEDc_400x400.jpeg;world|journalism|journalist;metro-dc;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/voamellman|https://linkedin.com/in/ira-mellman-31a721;1;;;0;;;
joshua-melvin;Joshua Melvin;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1650581214/josh_400x400.JPG;world|journalism|journalist;africa|france;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/melvinreport|https://facebook.com/joshua.melvin.332|http://fr.linkedin.com/pub/joshua-melvin/18/7ab/a2b;1;;;0;;;
chris-melzer;Chris Melzer;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
waldo-mendiluza-rodriguez;Waldo Mendiluza Rodriguez;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
helena-merriman;Helena Merriman;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/699003726967795712/xEeFoEdC_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/helenamerriman|https://linkedin.com/pub/helena-merriman/77/42a/216;1;;;0;;;
adam-mertz;Adam Mertz;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/503963120990052352/nRJli-PI_400x400.jpeg;world|journalism|journalist;united-states|united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-instragram;http://twitter.com/AJMertz|https://facebook.com/AdamJMertz/|https://linkedin.com/in/adam-mertz-96b31966|http://instagram.com/AdamMertz;1;;;0;;;
philippe-mesmer;Philippe Mesmer;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/614625826902900736/elMUtl4z_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/pmtokyo;1;;;0;;;
soni-methu;Soni Methu;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/767324101602119680/kr7Ip7A-_400x400.jpg;world|journalism|journalist;africa|kenya;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/Soni_Methu;1;;;0;;;
yin-miao;Yin Miao;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
jim-michaels;Jim Michaels;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1462333125/photo_Michaels_Jim_400x400.jpg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/jimmichaels|https://facebook.com/jim.michaels.58|https://linkedin.com/in/jim-michaels-234aa85;1;;;0;;;
sanjeev-miglani;Sanjeev Miglani;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1506253167/sanjeev11-pic_400x400.jpg;world|journalism|journalist;india;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/sanjeevmiglani|https://facebook.com/sanjeev.miglani.98|https://linkedin.com/in/sanjeevmiglani;1;;;0;;;
flavius-mihaies;Flavius Mihaies;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/732175594058883072/mwEvY81Y_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/flaviusfeed|https://facebook.com/flaviusxposed|https://linkedin.com/in/flavm;1;;;0;;;
tom-miles;Tom Miles;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/695539091157467136/u2hzgRQw_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/tgemiles|https://linkedin.com/in/tom-miles-951872;1;;;0;;;
alex-miller-2;Alex Miller;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/727831488813801473/fyBUy4BF_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/AlexGAMiller|https://linkedin.com/in/alex-miller-94a6ba36;1;;;0;;;
jonathan-miller;Jonathan Miller;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/565293928182980608/beebCQ4s_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/millerC4|https://facebook.com/jonathan.miller.1862533;1;;;0;;;
mark-miller-5;Mark Miller;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/705159139643641856/sVM8jEY5_400x400.jpg;world|journalism|journalist;united-states|united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin;http://twitter.com/MarkMillerKOMO|https://facebook.com/findmarkmillernow|https://linkedin.com/in/mark-miller-a2685132;1;;;0;;;
nick-miller-2;Nick Miller;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/465497970923020289/5SinU430_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-foursquare;http://twitter.com/NickdMiller|https://facebook.com/nickdmillerjourno|https://foursquare.com/user/421325;1;;;0;;;
jake-milstein;Jake Milstein;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2280832136/jvth2g8vdhjo030eegsv_400x400.jpeg;world|journalism|journalist;metro-seattle|united-states|united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus;http://twitter.com/MilsteinKIRO7|https://facebook.com/jake.milsteinkiro|https://linkedin.com/in/jake-milstein-243381|https://plus.google.com/11253522287453181633/posts;1;;;0;;;
nick-miroff;Nick Miroff;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/565934214730629122/WqQmE2ZG_400x400.jpeg;world|journalism|journalist;mexico;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/NickMiroff;1;;;0;;;
guita-mirsaeedi;Guita Mirsaeedi;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1348591435/Guita-500k_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/GuitaVOA;1;;;0;;;
magdalena-mis;Magdalena Mis;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/737008593543811072/5WUIWM6M_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/MagdalenaMis1|https://uk.linkedin.com/in/magda-mis-9152223;1;;;0;;;
josh-mitnick;Josh Mitnick;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/698873432671391744/6PqKWLqy_400x400.jpg;world|journalism|journalist;israel|middle-east;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/joshmitnick|https://facebook.com/josh.mitnick.7|https://linkedin.com/in/josh-mitnick-aaa27544/nl;1;;;0;;;
hirotsugu-mochizuki;Hirotsugu Mochizuki;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
saima-mohsin;Saima Mohsin;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/770188534569394176/fULYiwve_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/SaimaMohsin;1;;;0;;;
ayman-mohyeldin;Ayman Mohyeldin;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/625984836348604416/8HhIBres_400x400.jpg;world|journalism|journalist;egypt|middle-east|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-foursquare;http://twitter.com/AymanM|https://facebook.com/AymanMohyeldin|https://foursquare.com/user/5152676;1;;;0;;;
jason-mojica;Jason Mojica;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/687318062958276608/0ybEB9q9_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-linkedin;http://twitter.com/elmodernisto|https://linkedin.com/in/jasonmojica|https://linkedin.com/in/jasonmojica;1;;;0;;;
david-molko;David Molko;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/627983798358032384/5FDzHhXd_400x400.jpg;world|journalism|journalist;china;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/molkodavid|http://linkedin.com/pub/david-molko/75/7a/1b;1;;;0;;;
sylvester-monroe;Sylvester Monroe;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2534843731/4ya4z4jdebxpgcye8si6_400x400.jpeg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/sylvestermonroe;1;;;0;;;
renee-montagne;Renee Montagne;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2109892200/headshot_400x400.jpg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/nprmontagne|https://facebook.com/renee.montagne.1;1;;;0;;;
paul-mooney;Paul Mooney;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile/images/1030027/image001.jpg.256x256_q100_crop-smart.jpg;world|journalism|journalist;southeast-asia;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-google-plus|fa-foursquare;http://twitter.com/pjmooney|https://facebook.com/pjmooney|https://flickr.com/people/pjmooney|https://plus.google.com/u//+PaulMooneyAsia|https://foursquare.com/user/6245974;1;;;0;;;
liane-morejon;Liane Morejon;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/770129684369727488/pSo9SvVa_400x400.jpg;world|journalism|journalist;metro-miami|united-states|united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-instragram|fa-google-plus|fa-youtube;http://twitter.com/LianeMorejonTV|https://facebook.com/lianemorejon|https://linkedin.com/in/liane-morejon-93a77719|https://instagram.com/lianemorejontv/?hl=en|https://plus.google.com/11541463917535554479/about|https://youtube.com/user/liane9366;1;;;0;;;
emilio-morenatti;Emilio Morenatti;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/497304065227751424/4FVOTgxH_400x400.jpeg;world|journalism|journalist;spain;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/morenatti24|https://facebook.com/pages/Emilio-Morenatti/1455939154727;1;;;0;;;
amy-moreno;Amy Moreno;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/529677718137233408/hy-alOQ2_400x400.jpeg;world|journalism|journalist;metro-seattle|united-states|united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus|fa-youtube|fa-foursquare;http://twitter.com/AmyMorenoNews|https://facebook.com/amy.allenmoreno?fref=pymk|https://linkedin.com/in/amy-moreno-764bbb7|https://plus.google.com/15611533526426234685/posts|http://youtube.com/user/MorenoTVNews|https://foursquare.com/user/391368;1;;;0;;;
hazel-morgan;Hazel Morgan;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/758679906612023302/zeP4yJ6g_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin;http://twitter.com/HazelCMorgan|https://linkedin.com/in/hazel-morgan-64bb7264;1;;;0;;;
michelle-morgante;Michelle Morgante;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/531180177653374976/eLCusWJa_400x400.jpeg;world|journalism|journalist;united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/mmorgante|https://linkedin.com/in/michellemorgante;1;;;0;;;
idacira-zerpa-moros;Idacira Zerpa Moros;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
jason-morrell;Jason Morrell;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile/images/88869/image.jpg.256x256_q100_crop-smart.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/CNNJason|https://facebook.com/jason.morrell2|https://linkedin.com/pub/jason-morrell/1/688/598;1;;;0;;;
julian-morrison;Julian Morrison;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/644082661342998528/zz0brRU1_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/julesskynews|http://facebook.com/sky.foreign|https://linkedin.com/in/julian-morrison-12486b8a;1;;;0;;;
antonia-mortensen;Antonia Mortensen;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/584832948408553475/ox9qRbKV_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/antoniamcnn|https://facebook.com/antonia.mortensen|https://linkedin.com/in/antonia-mortensen-8964967;1;;;0;;;
kenneth-moton;Kenneth Moton;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/613506695449460736/eLj50Iho_400x400.jpg;world|journalism|journalist;metro-dc|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/KennethMoton|https://facebook.com/6abcKennethMoton;1;;;0;;;
geir-moulson;Geir Moulson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000604315171/755545a8f2d0d372152f44bbdea684eb_400x400.jpeg;world|journalism|journalist;germany;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/gmoulson;1;;;0;;;
bazuki-muhammad;Bazuki Muhammad;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/587157899664723968/uSIyU4bf_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/bazuki|https://facebook.com/535327795|https://linkedin.com/pub/bazuki-muhammad/8/879/846;1;;;0;;;
david-muir;David Muir;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1341313885/twit3_400x400.jpg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-facebook;http://twitter.com/DavidMuir|https://facebook.com/davidmuirabc|https://linkedin.com/pub/david-muir/92/497/b25|http://facebook.com/davidmuirabc;1;;;0;;;
indranil-mukherjee;Indranil Mukherjee;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1151390965/INDRANIL_01_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/thisisindra|https://facebook.com/indranil.mukherjee1;1;;;0;;;
jethro-mullen;Jethro Mullen;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/3487985701/d841b7acd4282ddc2c7b4dbb8905013e_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/jethromullen|https://linkedin.com/pub/jethro-mullen/1/77b/8;1;;;0;;;
kj-mullins;KJ Mullins;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile/images/31744/IMG_8791_copy.jpg72.jpg.256x256_q100_crop-smart.jpg;world|journalism|journalist;canada;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-foursquare;http://twitter.com/KJjournalist|https://facebook.com/kjjournalist|http://ca.linkedin.com/pub/kj-mullins/3/39/191|https://foursquare.com/user/326852;1;;;0;;;
lisa-mullins;Lisa Mullins;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/722625570287316992/oPbab7f8_400x400.jpg;world|journalism|journalist;metro-boston|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/ljmullinsworld|https://linkedin.com/in/lisa-mullins-2715715;1;;;0;;;
donatella-mulvoni;Donatella Mulvoni;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/609548535802036225/RwLxbaeM_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/dmulvoni;1;;;0;;;
david-munk;David Munk;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/663947222598475776/DLu2f2AO_400x400.png;world|journalism|journalist;australia;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/davidmunk|https://linkedin.com/in/david-munk-87aa917;1;;;0;;;
tony-munroe;Tony Munroe;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1546773954/TMphoto_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/TonyMunroe1|https://linkedin.com/in/tony-munroe-5aa175;1;;;0;;;
